name,gender
apollonia,F
apollonie,F
apollonio,M
apolo,M
apolonia,F
apolonija,F
apolonio,M
apoloniusz,M
apostol,M
apostolache,M
apostolia,F
apostolica,F
apostolos,M
appie,M
appio,M
appolinaire,M
appoline,F
appolonie,F
apputhurai,M
appy,M
april,F
apsara,F
aqif,M
aqil,M
aqila,F
aquiles,M
aquilina,F
aquilino,M
ar,F
ara,M
arabella,F
arabelle,F
arabinda,M
araceli,F
aracelis,F
aracelli,F
aracelly,F
aracely,F
aradhana,F
arakel,M
araksya,F
aral,M
aralda,F
araldo,M
aram,M
aramais,M
aramis,M
aranca,F
arandel,M
aranit,M
aranita,F
aranka,F
arantxa,F
arantza,F
arantzazu,F
aranwen,F
aranzazu,F
ararat,M
aras,M
arasch,M
arash,M
arata,F
araujo,M
aravinthan,M
arax,F
arayik,M
araz,M
arba,F
arbana,F
arbel,M
arben,M
arbenita,F
arbenor,M
arbenora,F
arber,M
arberesha,F
arbereshe,F
arberie,F
arbi,M
arbnor,M
arbnora,F
arbnore,F
arcade,M
arcadia,F
arcadie,M
arcadii,M
arcadio,M
arcangela,F
arcangelina,F
arcangelo,M
archan,M
archana,F
archange,M
archibald,M
archie,M
archil,M
archimede,M
archna,F
arco,M
ard,M
ardak,F
arde,M
ardeleana,F
ardella,F
arden,M
ardengo,M
ardeth,F
ardian,M
ardiana,F
ardie,F
ardijan,M
ardijana,F
ardine,F
ardis,F
ardit,M
ardita,F
ardith,F
ardito,M
ardjan,M
ardo,M
ardolino,M
arduina,F
arduino,M
are,M
aref,M
areg,M
arejas,M
arek,M
areke,F
arella,F
arely,F
aremy,F
aren,M
arend,M
arenda,F
arendien,F
arendine,F
arendje,F
arendt,M
arenijus,M
arent,M
ares,M
areta,F
aretha,F
areti,F
aretia,F
aretin,M
aretina,F
aretusa,F
arevik,F
argan,M
argante,M
argelia,F
argenide,F
argenta,F
argentina,F
argentine,F
argentino,M
argento,M
arghir,M
arghira,F
argimira,F
argimiro,M
argine,F
argirdas,M
argiri,F
argirios,M
argita,F
argjela,F
argjend,M
argjent,M
argjentina,F
argjirulla,F
argo,M
argyri,F
argyrios,M
argyris,M
argyro,F
argyroula,F
arhire,M
ari,M
aria,F
ariadna,F
ariadni,F
arialdo,M
arian,M
ariana,F
arianda,F
ariane,F
arianit,M
arianna,F
arianne,F
ariano,M
arianwen,F
arib,M
aribert,M
aric,M
aricijana,F
arick,M
ariclia,F
aridna,F
arie,M
arieana,F
arieh,M
arieke,F
ariela,F
ariele,F
ariella,F
arielle,F
ariello,M
arien,M
arienne,F
arieta,F
ariete,F
ariette,F
arif,M
arifa,F
arife,F
arija,F
arijana,F
arijanit,M
arijoutsi,M
arijs,M
arik,M
arikan,M
aril,M
arild,M
arimantas,M
arimo,M
arin,M
arina,F
arinbjorn,M
aringas,M
arinori,M
ario,M
ariol,M
ariola,F
arion,M
aris,M
arisa,F
arise,F
arist,M
aristarchos,M
aristarco,M
ariste,M
aristea,F
aristeia,F
aristeidis,M
aristel,M
aristeo,M
aristeu,M
aristi,F
aristia,F
aristica,F
aristida,F
aristide,M
aristides,M
aristidh,M
aristidis,M
aristita,F
aristodema,F
aristodemo,M
aristomenis,M
aristotel,M
aristotele,M
aristoteles,M
aristotelis,M
aristoula,F
arisztid,M
arita,F
arite,F
aritica,F
aritina,F
aritomo,M
ariton,M
aritza,F
arja,F
arjan,M
arjana,F
arjanne,F
arje,F
arjen,M
arjet,M
arjeta,F
arjo,M
arjola,F
arjon,M
arjun,M
arkadi,M
arkadii,M
arkadij,M
arkadijs,M
arkadijus,M
arkadius,M
arkadiusz,M
arkadiy,M
arkady,M
arkaitz,M
arkan,M
arkin,M
arko,M
arla,F
arlan,M
arland,M
arlee,F
arleen,F
arleigh,F
arlen,M
arlene,F
arlenne,F
arleta,F
arlete,F
arleth,F
arlette,F
arli,M
arlie,M
arlin,M
arlind,M
arlinda,F
arlinde,F
arlindo,M
arline,F
arlo,M
arly,M
armagan,M
arman,M
armance,F
armand,M
armanda,F
armandas,M
armande,F
armandina,F
armandine,F
armandino,M
armando,M
armands,M
armann,M
armanno,M
armantas,M
armantine,F
armas,M
armel,M
armela,F
armele,F
armelle,F
armen,M
armenak,M
armend,M
armenia,F
armenio,M
armenuhi,F
armey,F
armgard,F
armi,F
armida,F
armido,M
armin,M
armina,F
arminas,M
arminda,F
armindo,M
armine,F
arminia,F
arminio,M
armins,M
armir,M
armira,F
armo,M
armon,M
armond,M
armstrong,M
arn,M
arna,F
arnak,M
arnalda,F
arnaldo,M
arnaldur,M
arnar,M
arnas,M
arnaud,M
arnauld,M
arnault,M
arnbert,M
arnbjorg,F
arnbjorn,M
arnd,M
arndis,F
arndt,M
arne,M
arnela,F
arney,F
arnfinn,M
arnfinnur,M
arnfred,M
arnfridur,F
arnfried,M
arngrimur,M
arngunnur,F
arnhart,M
arnheidur,F
arnhild,F
arnhildur,F
arnhold,M
arni,M
arnie,M
arnim,M
arnina,F
arnis,M
arnisa,F
arnkell,M
arnlaug,F
arnlaugur,M
arnleif,F
arnljot,M
arnljotur,M
arno,M
arnol,M
arnold,M
arnolda,F
arnoldas,M
arnoldina,F
arnoldo,M
arnolds,M
arnolf,M
arnolfo,M
arnon,M
arnor,M
arnost,M
arnosta,F
arnostka,F
arnoud,M
arnould,M
arnout,M
arnrun,F
arnstein,M
arnt,M
arnthor,M
arnthrudur,F
arntraud,F
arnulf,M
arnulfo,M
arny,F
arold,M
aroldo,M
aroli,F
aron,M
arona,F
aronne,M
arora,F
arpad,M
arpine,F
arpita,F
arqile,F
arquimedes,M
arran,M
arrigo,M
arron,M
arsaell,M
arsaluis,M
arsen,M
arsene,M
arseni,M
arsenia,F
arsenie,M
arsenij,M
arsenije,M
arsenio,M
arseniy,M
arseny,M
arshad,M
arshak,M
arshaluys,F
arshavir,M
arshi,M
arshleen,F
arsi,M
arsim,M
arslan,M
art,M
arta,F
artak,M
artan,M
artana,F
artane,F
artashes,M
artavazd,M
artem,M
artemia,F
artemie,M
artemio,M
artemios,M
artemis,F
artemisia,F
artemiy,M
artemiza,F
artemizia,F
arthemise,F
arthur,M
artian,M
artie,M
artimisia,F
artimiza,F
artimizia,F
artimon,M
artin,M
artiom,M
artiomas,M
artis,M
artjoms,M
arto,M
arton,M
artor,M
artsiom,M
artturi,M
artur,M
artura,F
arturas,M
arturo,M
arturs,M
artush,M
arty,M
artyom,M
arub,F
arul,M
arulampalam,M
arulanantham,M
arulanatham,M
arulappu,M
arumugam,M
arumugan,M
arun,M
aruna,F
arunas,M
arunasalam,M
arundhati,F
arup,M
arushi,F
arusyak,F
arve,M
arved,M
arvenita,F
arvet,M
arvi,M
arvid,M
arvida,F
arvids,M
arvil,M
arvin,M
arvind,M
arvinder,M
arvis,M
arvo,M
arvyda,F
arvydas,M
arwa,F
arwed,M
arwen,F
arwid,M
arwin,M
arxhira,F
ary,M
aryaman,M
aryan,M
aryana,F
aryanna,F
arye,M
aryeh,M
arystan,M
arzi,M
arzie,F
arzu,F
asaad,M
asad,M
asadulla,M
asael,M
asaf,M
asako,F
asal,F
asam,M
asami,F
asan,M
asaph,M
asayo,F
asberg,M
asbjorg,F
asbjorn,M
ascan,M
ascanio,M
ascencion,F
ascensao,F
ascension,F
ascenza,F
ascenzo,M
aschat,M
aschraf,M
aschwin,M
asdis,F
asdrubal,M
asdrubale,M
ase,F
asel,F
aseliya,F
asen,M
asena,F
asgeir,M
asger,M
asgerdur,F
asghar,M
asgrimur,M
asha,F
ashanti,F
ashat,M
ashayra,F
ashely,F
asher,M
ashfaq,M
ashild,F
ashildur,F
ashima,F
ashish,M
ashkhen,F
ashlee,F
ashleigh,F
ashley,F
ashli,F
ashlie,F
ashling,F
ashly,F
ashlyn,F
ashlynn,F
ashok,M
ashot,M
ashraf,M
ashtyn,F
ashuatama,M
ashuin,M
ashutosh,M
asi,M
asia,F
asie,F
asier,M
asif,M
asifa,F
asil,M
asim,M
asimakis,M
asime,F
asimelda,F
asimina,F
asio,M
asis,M
asit,M
asiya,F
asiye,F
asja,F
askanaz,M
askar,M
askell,M
asker,M
askhat,M
asko,M
askolds,M
asla,F
aslak,M
aslam,M
aslan,M
aslaug,F
aslaugur,M
asle,M
asli,F
aslihan,F
aslind,F
asllan,M
aslog,F
asma,F
asmaa,F
asmarina,F
asmin,M
asmir,M
asmund,M
asmundur,M
asmunn,M
asmus,M
asoka,M
asparuch,M
aspasia,F
aspasija,F
aspazia,F
aspen,F
asqeri,M
asrun,F
assa,F
assaad,M
assad,M
assaf,M
assam,M
assan,M
assar,M
asse,M
asseline,F
assem,F
assemgul,F
assen,M
asser,M
asset,M
assia,F
assif,M
assija,F
assis,M
assiya,F
assja,F
assma,F
assmaa,F
asso,M
assumpta,F
assunta,F
assuntina,F
assuntino,M
assunto,M
assya,F
assylbek,M
asta,F
astbjorg,F
astbjorn,M
astdis,F
aste,F
asteria,F
asterio,M
asterios,M
astfridur,F
astghik,F
asthildur,F
asthor,M
astika,M
astmar,M
astmundur,M
astolfo,M
astorre,M
astra,F
astradur,M
astrea,F
astri,F
astrid,F
astrida,F
astride,F
astridur,F
astrit,F
astro,M
astros,F
astrun,F
astthor,M
astvaldur,M
asuka,F
asuman,F
asumi,F
asuncion,F
asura,M
asvaldur,M
aswin,M
asya,F
asylbek,M
ata,M
atacan,M
atagun,M
atahan,M
atakan,M
atakhan,M
atalay,M
atalibio,M
atallah,M
ataman,M
atanas,M
atanasa,F
atanase,M
atanasia,F
atanasie,M
atanasio,M
atanaska,F
atanur,M
ataru,M
atay,M
atdhe,M
ate,M
atef,M
atena,F
ates,M
athanase,M
athanasia,F
athanasie,M
athanasios,M
athanassia,F
athanassios,M
athena,F
athina,F
athle,M
athmane,M
athol,M
athos,M
ati,F
atie,F
atif,M
atifa,F
atifete,F
atila,M
atilana,F
atilano,M
atilio,M
atilla,M
atina,F
atinc,M
atiq,M
atis,M
atixhe,F
atiye,F
atje,F
atlandida,F
atle,M
atli,M
atman,M
atmane,M
atos,M
atossa,F
atousa,F
atricia,F
ats,M
atso,M
atsuhisa,M
atsuko,F
atsumi,F
atsunori,M
atsuo,M
atsushi,M
atsutoshi,M
atte,M
attie,F
attila,M
attilia,F
attilio,M
atty,F
atuf,M
atul,M
atushi,M
atvars,M
aty,F
atze,M
aubane,F
aubert,M
aubin,M
aubree,F
aubrey,M
aubrie,F
aubry,M
aud,F
audbjorg,F
aude,F
audeline,F
audette,F
audie,M
audna,F
audra,F
audran,M
audren,M
audrey,F
audric,M
audris,M
audrius,M
audrone,F
audronis,M
audronius,M
audry,F
audrys,M
audun,M
audunn,M
audur,F
audusinda,F
augenijus,M
augurio,M
august,M
augusta,F
augustas,M
augustijn,M
augustin,M
augustina,F
augustinas,M
augustino,M
augustinus,M
augusto,M
augusts,M
augustus,M
augustyn,M
augute,F
auguust,M
auk,F
auke,M
aukje,F
aukse,F
aukusti,M
aulay,M
auli,F
aulika,F
aulikki,F
aulis,M
aulo,M
aulona,F
aun,M
auna,F
aundrea,F
aune,F
aura,F
auramaria,F
aurane,F
aure,F
aurea,F
aurel,M
aurela,F
aurele,M
aurelia,F
aurelian,M
aureliana,F
aureliane,F
aureliano,M
aurelie,F
aureliea,F
aurelien,M
aurelienne,F
aurelija,F
aurelijus,M
aurelina,F
aurelindo,M
aurelio,M
aureliu,M
aurelius,M
aurelle,F
aureo,M
auri,F
auriane,F
aurianne,F
aurica,F
aurika,F
aurimas,M
aurkene,F
auro,M
aurora,F
aurore,F
aurorita,F
ausberto,M
ausilia,F
ausilio,M
ausma,F
ausonia,F
ausonio,M
ausra,F
ausrele,F
ausrine,F
austen,M
austin,M
auston,M
austra,F
austris,M
austyn,M
ausvidas,M
ausvydas,M
autumn,F
auvo,M
auxane,F
auxence,M
auzinda,F
ava,F
avag,M
avantika,F
avdi,M
avdie,F
avdija,M
avdije,F
avdo,M
avdotja,F
avdotya,F
avdul,M
avdulah,M
avdulla,M
avdullah,M
avdyl,M
ave,F
aveli,F
avelien,F
avelina,F
aveline,F
avelino,M
avellina,F
avellino,M
avemari,F
aventina,F
aventino,M
averardo,M
averell,M
avery,M
aveshlom,M
avetik,M
avetis,M
avgerinos,M
avgoustinos,M
avgust,M
avgustin,M
avi,M
avia,F
aviad,F
aviana,F
avichai,M
avida,F
aviezri,M
avigail,F
avigdor,M
avihai,M
avihay,M
avijit,M
avinash,M
avine,F
avinoam,M
aviram,M
avis,F
avishai,M
avishay,M
avit,M
avital,F
aviv,M
aviva,F
avner,M
avni,M
avo,M
avon,F
avraham,M
avram,M
avril,F
avroham,M
avrohom,M
avrom,M
avrora,F
avshalom,M
avtandil,M
avtar,M
awa,F
awad,M
awatif,F
awni,M
axa,F
axania,F
axel,M
axele,F
axelle,F
axenia,F
axente,M
axentie,M
axinia,F
aya,F
ayaka,F
ayako,F
ayal,M
ayala,F
ayami,F
ayan,M
ayana,F
ayanna,F
ayano,F
ayaz,M
aybaniz,F
aybars,M
aybek,F
ayberk,M
aybike,F
aybuke,F
ayca,F
aycan,F
aycin,F
ayda,F
aydee,F
ayden,M
aydin,M
aydogan,M
ayelen,F
ayelet,F
ayelt,M
ayesha,F
ayfer,F
aygul,F
aygun,F
ayhan,M
ayise,F
ayka,F
aykan,M
aykhan,M
aykut,M
ayla,F
ayleen,F
aylin,F
ayman,M
aymer,M
aymeric,M
aymerick,M
ayn,F
aynur,F
aynura,F
ayo,M
ayodhya,F
ayoe,F
ayoub,M
ayrton,M
aysan,F
ayse,F
aysegul,F
aysel,F
ayseli,F
aysen,F
ayseni,F
aysenur,F
ayser,F
aysha,F
aysin,F
aysu,F
aysun,F
aytan,F
aytekin,M
ayten,F
aytul,F
aytun,M
aytunc,M
ayuko,F
ayumi,F
ayumu,F
aza,F
azad,M
azahara,F
azalea,F
azaleea,F
azam,M
azamat,M
azar,F
azat,M
azed,M
azeglio,M
azelia,F
azelie,F
azeline,F
azelio,M
azem,M
azemina,F
azemine,F
azer,M
azhar,M
azim,M
azima,F
azime,F
azin,F
azir,M
azire,F
azisa,F
aziz,M
aziza,F
azize,F
azmat,M
azmi,M
azmir,M
aznar,M
azniv,F
azra,F
azriel,M
azrielle,F
azucena,F
azumi,F
azusa,F
azzah,F
azzam,M
azzedine,M
azzo,M
azzouz,M
azzurra,F
azzurro,M
ba,M
baadur,M
baard,M
baba,M
babak,M
babar,M
babet,F
babeth,F
babett,F
babette,F
babita,F
babken,M
babli,F
babrak,M
babs,F
babsi,F
babu,M
babur,M
bac,M
baccio,M
bach,M
bachar,M
bachier,M
bachir,M
bachisia,F
bachisio,M
bachit,M
bacilio,M
badea,F
badi,M
badia,F
badiah,F
badin,M
badina,F
badita,F
badiu,M
badr,M
badradin,M
badreddine,M
badri,M
badrieh,M
bae,M
baering,M
bafti,M
baftije,F
baftjar,M
bagdagul,F
bagdat,M
bagdonas,M
bagrat,M
baha,M
bahaddin,M
bahadir,M
bahadur,M
bahar,F
bahareh,F
bahattin,M
baheerathan,M
baher,M
bahi,M
bahia,F
bahij,M
bahija,F
bahir,M
bahjat,F
bahman,M
bahram,M
bahri,M
bahrie,F
bahrije,F
bahriye,F
bahrudin,M
bahtie,F
bahtije,F
bahtiyar,M
bai,F
baiba,F
baila,F
bailee,F
bailey,F
bairbre,F
baird,M
bajan,F
bajo,M
bajraktari,M
bajram,M
bajro,M
bajrush,M
bakarne,F
bakasura,M
bakhshish,M
bakhtiyar,M
bakhva,M
baki,M
bakir,M
bakr,M
bakyt,M
bal,M
balabek,M
balachandran,M
balarama,M
balasa,F
balasi,M
balasingam,M
balasubramaniam,M
balazs,M
balbina,F
balbine,F
balbino,M
balbir,M
balda,F
baldassare,M
baldassarre,M
baldev,M
baldewijn,M
baldina,F
baldino,M
baldo,M
baldomera,F
baldomero,M
baldovino,M
balduina,F
balduino,M
baldur,M
baldvin,M
baldvina,F
balendin,M
balendran,M
baler,M
balfour,M
balint,M
baljeet,M
baljinder,M
baljit,M
balkar,M
balro,M
baltasar,M
baltazar,M
balthasar,M
baltramiejus,M
baltras,M
balvinder,M
balvir,M
balwinder,M
balyeet,M
balys,M
balzhan,M
bambi,F
bambina,F
bambino,M
bamir,M
bamse,M
bana,F
banafsheh,F
banasura,M
bandi,M
bang,M
banga,F
banguolis,M
banko,M
bannia,F
bano,F
banu,F
banush,M
banushi,M
bao,M
baptist,M
baptistin,M
baptistine,F
bar,M
bara,F
barabas,M
barack,M
barak,M
baran,M
barao,M
barb,F
barba,F
barbara,F
barbaro,M
barbaros,M
barbato,M
barbe,F
barbel,F
barbele,F
barbera,F
barberine,F
barbi,F
barbie,F
barbl,F
barbla,F
barbli,F
barbora,F
barbra,F
barbro,F
barbu,M
barcan,M
barclay,M
bard,M
bardh,M
bardha,F
bardhi,M
bardhok,M
bardhosh,M
bardhyl,M
bardhyle,F
bardi,M
bardo,M
bardur,M
barend,M
bariaa,F
bariah,F
barica,F
barisa,M
barkin,M
barlas,M
barlina,F
barna,M
barnaba,M
barnabas,M
barnabe,M
barnaby,M
barnali,F
barney,M
barnie,M
baron,M
barra,M
barrett,M
barri,M
barrie,M
barris,M
barron,M
barry,M
bart,M
bartel,M
barteld,M
barteldina,F
barthel,M
barthelemy,M
bartho,M
barthold,M
bartholomaus,M
bartholome,M
bartholomeus,M
bartholomew,M
bartinus,M
bartley,M
bartlomiej,M
bartola,F
bartold,M
bartolo,M
bartolomaus,M
bartolome,M
bartolomea,F
bartolomej,M
bartolomeo,M
bartolomeu,M
barton,M
bartosch,M
bartosz,M
bartu,M
bartul,M
baruch,M
barukh,M
barys,M
bas,M
basa,M
basabi,F
basak,F
basanti,F
basar,M
basel,M
basem,M
basha,F
bashar,M
basharat,M
basheer,M
bashir,M
bashkim,M
basil,M
basile,M
basilia,F
basilina,F
basilio,M
basilisa,F
basiliso,M
basilius,M
basim,M
basima,F
basimah,F
basit,M
baskaran,M
baskije,F
basma,F
basmah,F
basra,F
basri,M
bassam,M
bassel,M
bassem,M
bassil,M
bassim,M
bassima,F
bastiaan,M
bastian,M
bastiana,F
bastiano,M
bastien,M
bastienne,F
bastri,M
bastrie,F
bat-sheva,F
bata,F
bathilde,F
batihan,M
batikan,M
batista,M
batiste,M
bato,M
batoul,F
batsheva,F
batta,M
battal,M
battista,M
battistina,F
battistino,M
batu,M
batuhan,M
batul,F
batur,M
baturhan,M
batya,F
baudelio,M
baudhayana,M
baudilia,F
baudilio,M
baudoin,M
baudouin,M
bauke,M
baukea,F
baukje,F
bauko,M
baurzhan,M
bautista,M
bauwine,F
bauyrzhan,M
bavani,F
baxter,M
bay,M
baya,F
bayan,F
bayla,F
baylee,F
bayram,M
bayron,M
bazile,M
bazilijus,M
baziliu,M
bea,F
beant,M
beat,M
beata,F
beate,F
beathe,F
beatie,M
beato,M
beatrice,F
beatricea,F
beatrijs,F
beatrise,F
beatrix,F
beatriz,F
beattie,M
beatty,M
beau,M
beaulah,F
bebhinn,F
becca,F
bechara,M
bechir,M
becir,M
beckie,F
becky,F
beco,M
beda,M
bedia,F
bediha,F
bedirhan,M
bediya,F
bedri,M
bedrich,M
bedrie,F
bedrije,F
bedriska,F
bedriye,F
bedwyr,M
bee,F
beeke,F
beena,F
beene,F
beer,M
beezie,F
bega,M
begajeta,F
begie,F
bego,M
begona,F
begum,F
beguna,F
behadil,M
behar,M
behare,F
behcet,M
behice,F
behija,F
behixhe,F
behiye,F
behjat,F
behlul,M
behnam,M
behrad,M
behrend,M
behrouz,M
behruz,M
behudin,M
behzad,M
behzat,M
beibut,M
beila,F
beinteinn,M
beitske,F
bejkush,M
bejo,M
bejtulla,M
bejtullah,M
bejtush,M
bejushe,F
beke,F
bekim,M
bekin,F
bekir,M
bekircan,M
bektas,M
bektash,M
bekzod,M
bel,F
belal,M
belandina,F
belarmina,F
belarmino,M
belen,F
belgin,F
belina,F
belinda,F
belisa,F
belisario,M
belizanda,F
belkis,F
bell,F
bella,F
belle,F
bellina,F
bellino,M
belma,F
belmira,F
belmiro,M
belo,M
belovs,M
beltran,M
belul,M
beluse,F
belva,F
ben,M
ben-zion,M
benat,M
bence,M
bende,F
bendik,M
bendina,F
bendine,F
bendix,M
bendt,M
bendte,F
beneamin,M
benedek,M
benedetta,F
benedetto,M
benedict,M
benedicta,F
benedicte,F
benedicto,M
benedikt,M
benedikta,F
benediktas,M
benedikte,F
benediktus,M
benedita,F
benedito,M
benedykt,M
benet,M
benezar,M
benfeito,M
benfje,F
bengi,F
bengisu,F
bengt,M
bengta,F
bengu,F
bengul,F
bengusu,F
benhur,F
beniamin,M
beniamina,F
beniamino,M
benicia,F
benicio,M
benigna,F
benigno,M
beniko,F
benilda,F
benilde,F
benildo,M
benine,F
benita,F
benito,M
benius,M
benjam,M
benjamil,M
benjamim,M
benjamin,M
benjamina,F
benjaminas,M
benjamine,F
benji,M
benjiman,M
benko,M
benn,M
bennet,M
bennett,M
benni,M
bennie,M
benno,M
benoist,M
benoit,M
benoite,F
benone,M
benoni,M
benonia,F
benonie,M
benony,M
bensu,F
bent,M
bente,F
benthe,F
bentina,F
bento,M
benton,M
bentzion,M
benvenuta,F
benvenuto,M
benvida,F
benvinda,F
benyamin,M
benzion,M
bep,F
beppe,M
beppie,F
beppina,F
beppino,M
beppo,M
beppy,F
beqir,M
ber,M
bera,F
berajeta,F
beranger,M
berangere,F
berardina,F
berardino,M
berardo,M
berat,M
berber,F
beren,F
berend,M
berendien,F
berendiena,F
berendina,F
berendine,F
berendje,F
berengario,M
berenger,M
berengere,F
berenguela,F
berenice,F
berenike,F
berfin,F
berfu,F
bergdis,F
berghildur,F
berglind,F
bergljot,F
bergmundur,M
bergny,F
bergros,F
bergrun,F
bergsteinn,M
bergsveinn,M
bergthor,M
bergthora,F
bergur,M
bergvin,M
berik,M
beril,F
berina,F
berioska,F
berislav,M
berislava,F
berit,F
berith,F
berivan,F
berk,M
berkan,M
berkant,M
berkay,M
berke,M
berkin,M
berlind,F
berlinda,F
berlinde,F
berna,F
bernabe,M
bernadeta,F
bernadete,F
bernadett,F
bernadetta,F
bernadette,F
bernadien,F
bernadine,F
bernan,M
bernard,M
bernarda,F
bernardas,M
bernardete,F
bernardetta,F
bernardette,F
bernardi,M
bernardica,F
bernardin,M
bernardina,F
bernardine,F
bernardino,M
bernardita,F
bernardo,M
bernardus,M
bernat,M
bernd,M
berndien,F
berndina,F
berndt,M
bernfried,M
berngard,F
bernhard,M
bernharda,F
bernhardiene,F
bernhardin,M
bernhardina,F
bernhardine,F
bernhardt,M
bernhardur,M
bernhardus,M
bernhart,M
bernhild,F
bernhilde,F
bernhold,M
berni,M
bernice,F
berniece,F
bernita,F
berno,M
bernodus,M
bernold,M
bernt,M
bernth,M
berntraud,F
bernulf,M
bernward,M
berny,M
berra,F
berrak,F
berrin,F
berry,M
bert,M
berta,F
bertalan,M
bertel,M
bertfriede,F
bertha,F
berthe,F
berthi,F
berthild,F
berthilde,F
berthile,F
berthille,F
berthold,M
berthy,F
bertien,F
bertil,M
bertile,F
bertilia,F
bertilla,F
bertille,F
bertillo,M
bertin,M
bertina,F
bertine,F
bertineke,F
bertino,M
bertjan,M
bertl,M
bertlinde,F
berto,M
bertold,M
bertolt,M
bertram,M
bertrand,M
bertrande,F
bertrando,M
bertraud,F
bertraut,F
bertta,F
bertu,M
bertus,M
bertwald,M
bertwalda,F
bertwin,M
berty,M
berush,M
berwyn,M
beryl,F
besa,F
besar,M
besarion,M
besart,M
besarta,F
besfort,M
beshir,M
besi,M
besian,M
besiana,F
besije,F
besik,M
besim,M
besima,F
besime,F
besir,M
besjan,M
besjana,F
besmir,M
besmira,F
besnik,M
besnike,F
bess,F
bessie,F
bessy,F
bestar,M
beste,F
besti,F
bet,F
beth,F
betha,F
bethan,F
bethanie,F
bethany,F
bethel,F
bethia,F
bethina,F
bethli,F
bethly,F
beti,F
betim,M
betina,F
betli,F
betsabe,F
betsan,F
betsi,F
betsie,F
betssy,F
betsy,F
betta,F
bette,F
betthina,F
betti,F
bettie,F
bettina,F
bettine,F
bettino,M
bettsy,F
betty,F
bettyann,F
bettye,F
bettzy,F
betuel,M
betul,F
bety,F
betzabe,M
betzaida,F
betzalel,M
betzi,F
betzy,F
beulah,F
bev,F
bevan,M
beven,M
beverlee,F
beverley,F
beverly,F
bevis,F
bewe,M
bexhet,M
beyazit,M
beybala,M
beybut,M
beyhan,F
beytullah,M
beyukaga,M
beyza,F
bezir,M
bhaga,M
bhagvati,F
bhagwan,M
bhagwant,M
bhajan,M
bharadvaya,M
bharata,M
bharati,F
bharti,F
bhaskar,M
bhavana,F
bhavani,F
bhavaviveka,M
bhavna,F
bhima,M
bhishma,M
bhopinder,M
bhrigu,M
bhupinder,M
biagia,F
biagina,F
biagino,M
biagio,M
bianca,F
bianchina,F
bianco,M
bianka,F
biba,F
bibbi,F
bibeta,F
bibi,F
bibiana,F
bibiane,F
bibica,F
bibine,F
bibo,M
bice,F
bich,F
bidzina,M
bieito,M
bien,M
bienaime,M
bienvenida,F
bienvenido,M
biggi,F
biggy,F
bihter,F
bijoy,M
bikash,M
bikram,M
bilal,M
bilbil,M
bildia,F
bilek,F
bilel,M
bilge,F
bilgehan,F
bilgen,F
bilgi,F
bilgin,M
bilha,F
biljana,F
bilke,F
bill,M
billie,F
billur,F
billy,M
billye,F
bilyana,F
bimla,F
bina,F
binak,M
binali,M
bindiya,F
bindo,M
bindu,F
bine,F
bingen,M
binnaz,F
binne,M
binnur,F
binyamin,M
bionda,F
biondina,F
biondo,M
bircan,F
birdie,F
birga,F
birge,F
birger,M
birghild,F
birgid,F
birgir,M
birgit,F
birgith,F
birgitt,F
birgitta,F
birgitte,F
birglinde,F
birgul,F
birk,M
birka,F
birkan,M
birke,F
birkhild,F
birkir,M
birna,F
birnir,M
birol,M
birsen,F
birta,F
birte,F
birten,F
birtha,F
birthe,F
biruta,F
birute,F
biser,M
biserka,F
bisharah,M
bishr,M
bislim,M
bisser,M
bistra,F
biswajit,M
bita,F
bitte,F
bitten,F
bittor,M
bixente,M
bjargey,F
bjarghildur,F
bjargmundur,M
bjarke,M
bjarkey,F
bjarki,M
bjarmi,M
bjarndis,F
bjarne,M
bjarney,F
bjarnfinnur,M
bjarnfridur,F
bjarnhedinn,M
bjarnheidur,F
bjarnhild,F
bjarnhildur,F
bjarni,M
bjarnrun,F
bjarnthor,M
bjarnthora,F
bjarnveig,F
bjarte,M
bjartey,F
bjartmar,M
bjartur,M
bjinse,M
bjorg,F
bjorgolfur,M
bjorgulfur,M
bjorgvin,M
bjork,F
bjorn,M
bjornar,M
bjort,F
bladimir,M
blaga,F
blagica,F
blagiu,M
blago,M
blagoj,M
blagoja,M
blagojce,M
blagojco,M
blagoje,M
blagojka,F
blagomir,M
blagorodna,F
blagota,M
blagovest,M
blagovesta,F
blagoy,M
blagoyka,F
blaguna,F
blahomir,M
blahoslav,M
blain,M
blaine,M
blair,M
blaire,M
blaise,M
blaithin,F
blaj,M
blaju,M
blake,M
blanca,F
blanche,F
blanchette,F
blandina,F
blandine,F
blandino,M
blane,M
blanka,F
blas,M
blasa,F
blasius,M
blasko,M
blathnaid,F
blayne,M
blaz,M
blaze,M
blazej,M
blazena,F
blazenka,F
blazenko,M
blaziejus,M
blazo,M
bleda,F
bledar,M
bleddyn,M
bledi,M
bledian,M
bledion,M
blendi,M
blerata,F
blerim,M
blerina,F
blerona,F
blerta,F
bleuette,F
blin,M
blinera,F
blodwen,F
blodwin,F
blodwyn,F
blossom,F
bluette,F
bluma,F
blythe,F
bo,M
boas,M
boasathan,M
boaventura,M
boaz,M
bob,M
boban,M
bobbi,F
bobby,M
bobbye,F
bobe,M
bobette,F
bobi,M
bobo,M
bobur,M
bocea,F
boco,M
bodhild,F
bodi,M
bodil,F
